date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:04:31	87215/87215	---M--	200	added ('OK')	image/jpeg	etag:%22154af-5d128fff6fca2%22	https://thevistalogos.com/assets/img/logo-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/logo-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:31	59771/59771	---M--	200	added ('OK')	image/jpeg	etag:%22e97b-5d129000062fa%22	https://thevistalogos.com/assets/img/web-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/web-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:31	121265/121265	---M--	200	added ('OK')	image/jpeg	etag:%221d9b1-5d129000062fa%22	https://thevistalogos.com/assets/img/video-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/video-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:31	60294/60294	---M--	200	added ('OK')	image/jpeg	etag:%22eb86-5d12900003419%22	https://thevistalogos.com/assets/img/seo-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/seo-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:31	74403/74403	---M--	200	added ('OK')	image/jpeg	etag:%22122a3-5d12900002479%22	https://thevistalogos.com/assets/img/project-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/project-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:32	77429/77429	---M--	200	added ('OK')	image/jpeg	etag:%2212e75-5d12900002479%22	https://thevistalogos.com/assets/img/pricing-banner-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/pricing-banner-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:32	125822/125822	---M--	200	added ('OK')	image/jpeg	etag:%221eb7e-5d128fff6cdc1%22	https://thevistalogos.com/assets/img/contact-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/contact-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:32	257034/257034	---M--	200	added ('OK')	image/jpeg	etag:%223ec0a-5d12900003419%22	https://thevistalogos.com/assets/img/promo-banner.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/promo-banner.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:32	20157/20157	---M--	200	added ('OK')	image/png	etag:%224ebd-5d128fff6ed02%22	https://thevistalogos.com/assets/img/ic_sprite_logomajic.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/ic_sprite_logomajic.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:33	1740/1740	---M--	200	added ('OK')	image/png	etag:%226cc-5d129000043b9%22	https://thevistalogos.com/assets/img/tab1.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab1.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:33	1604/1604	---M--	200	added ('OK')	image/png	etag:%22644-5d129000043b9%22	https://thevistalogos.com/assets/img/tab2.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab2.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:33	1928/1928	---M--	200	added ('OK')	image/png	etag:%22788-5d129000043b9%22	https://thevistalogos.com/assets/img/tab3.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab3.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:33	1483/1483	---M--	200	added ('OK')	image/png	etag:%225cb-5d129000043b9%22	https://thevistalogos.com/assets/img/tab4.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab4.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:34	1611/1611	---M--	200	added ('OK')	image/png	etag:%2264b-5d129000043b9%22	https://thevistalogos.com/assets/img/tab5.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab5.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:34	507/507	---M--	200	added ('OK')	image/png	etag:%221fb-5d129000043b9%22	https://thevistalogos.com/assets/img/tab6.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/tab6.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:34	33123/33123	---M--	200	added ('OK')	image/jpeg	etag:%228163-5d128fff6cdc1%22	https://thevistalogos.com/assets/img/combo-bg.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/combo-bg.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:34	498/498	---M--	200	added ('OK')	text/html	etag:%221f2-5d128fff70c42%22	https://thevistalogos.com/assets/img/phone.webp	D:/www.thevistalogos.com/thevistalogos.com/assets/img/phone.html	(from https://thevistalogos.com/assets/css/style.css)
23:04:34	526/526	---M--	200	added ('OK')	text/html	etag:%2220e-5d128fff6cdc1%22	https://thevistalogos.com/assets/img/chat.webp	D:/www.thevistalogos.com/thevistalogos.com/assets/img/chat.html	(from https://thevistalogos.com/assets/css/style.css)
23:04:35	2988/2988	---M--	200	added ('OK')	text/html	etag:%22bac-5d12900003419%22	https://thevistalogos.com/assets/img/right-chat-box.webp	D:/www.thevistalogos.com/thevistalogos.com/assets/img/right-chat-box.html	(from https://thevistalogos.com/assets/css/style.css)
23:04:35	23014/23014	---M--	200	added ('OK')	image/jpeg	etag:%2259e6-5d128fff6fca2%22	https://thevistalogos.com/assets/img/new-header-banner.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/new-header-banner.jpg	(from https://thevistalogos.com/assets/css/style.css)
23:04:35	16022/16022	---M--	200	added ('OK')	text/html	etag:%223e96-5d128fff6fca2%22	https://thevistalogos.com/assets/img/map-bg.webp	D:/www.thevistalogos.com/thevistalogos.com/assets/img/map-bg.html	(from https://thevistalogos.com/assets/css/style.css)
23:04:35	39678/39678	---M--	200	added ('OK')	text/html	etag:%229afe-5d128fff6dd62%22	https://thevistalogos.com/assets/img/fact-image.webp	D:/www.thevistalogos.com/thevistalogos.com/assets/img/fact-image.html	(from https://thevistalogos.com/assets/css/style.css)
23:04:37	2577/2577	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a11%22	http://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	D:/www.thevistalogos.com/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from http://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
23:04:37	131636/131636	---M--	200	added ('OK')	image/png	etag:%2220234-5d128fff70c42%22	https://thevistalogos.com/assets/img/popup-bg.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/popup-bg.png	(from https://thevistalogos.com/assets/css/style.css)
23:04:38	12718/12718	---M--	200	added ('OK')	image/jpeg	etag:%2231ae-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/01.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/01.jpg	(from https://thevistalogos.com/logo_design)
23:04:38	40855/40855	---M--	200	added ('OK')	image/jpeg	etag:%229f97-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/02.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/02.jpg	(from https://thevistalogos.com/logo_design)
23:04:38	34332/34332	---M--	200	added ('OK')	image/jpeg	etag:%22861c-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/03.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/03.jpg	(from https://thevistalogos.com/logo_design)
23:04:38	51117/51117	---M--	200	added ('OK')	image/jpeg	etag:%22c7ad-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/04.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/04.jpg	(from https://thevistalogos.com/logo_design)
23:04:38	14001/14001	---M--	200	added ('OK')	image/jpeg	etag:%2236b1-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/05.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/05.jpg	(from https://thevistalogos.com/logo_design)
23:04:39	24176/24176	---M--	200	added ('OK')	image/jpeg	etag:%225e70-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/06.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/06.jpg	(from https://thevistalogos.com/logo_design)
23:04:39	43272/43272	---M--	200	added ('OK')	image/jpeg	etag:%22a908-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/07.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/07.jpg	(from https://thevistalogos.com/logo_design)
23:04:39	32230/32230	---M--	200	added ('OK')	image/jpeg	etag:%227de6-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/08.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/08.jpg	(from https://thevistalogos.com/logo_design)
23:04:39	36517/36517	---M--	200	added ('OK')	image/jpeg	etag:%228ea5-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/09.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/09.jpg	(from https://thevistalogos.com/logo_design)
23:04:40	3527/3527	---M--	200	added ('OK')	image/png	etag:%22dc7-5d129000062fa%22	https://thevistalogos.com/assets/img/why_choose_img1.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/why_choose_img1.png	(from https://thevistalogos.com/logo_design)
23:04:40	2560/2560	---M--	200	added ('OK')	image/png	etag:%22a00-5d129000062fa%22	https://thevistalogos.com/assets/img/why_choose_img2.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/why_choose_img2.png	(from https://thevistalogos.com/logo_design)
23:04:40	2506/2506	---M--	200	added ('OK')	image/png	etag:%229ca-5d129000062fa%22	https://thevistalogos.com/assets/img/why_choose_img3.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/why_choose_img3.png	(from https://thevistalogos.com/logo_design)
23:04:40	3782/3782	---M--	200	added ('OK')	image/png	etag:%22ec6-5d129000062fa%22	https://thevistalogos.com/assets/img/why_choose_img4.png	D:/www.thevistalogos.com/thevistalogos.com/assets/img/why_choose_img4.png	(from https://thevistalogos.com/logo_design)
23:04:41	25305/25305	---M--	200	added ('OK')	image/jpeg	etag:%2262d9-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/01.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/01.jpg	(from https://thevistalogos.com/web_design)
23:04:41	41100/41100	---M--	200	added ('OK')	image/jpeg	etag:%22a08c-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/03.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/03.jpg	(from https://thevistalogos.com/web_design)
23:04:41	48855/48855	---M--	200	added ('OK')	image/jpeg	etag:%22bed7-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/02.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/02.jpg	(from https://thevistalogos.com/web_design)
23:04:41	23449/23449	---M--	200	added ('OK')	image/jpeg	etag:%225b99-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/04.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/04.jpg	(from https://thevistalogos.com/web_design)
23:04:42	29019/29019	---M--	200	added ('OK')	image/jpeg	etag:%22715b-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/05.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/05.jpg	(from https://thevistalogos.com/web_design)
23:04:42	42623/42623	---M--	200	added ('OK')	image/jpeg	etag:%22a67f-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/06.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/06.jpg	(from https://thevistalogos.com/web_design)
23:04:42	23586/23586	---M--	200	added ('OK')	image/jpeg	etag:%225c22-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/07.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/07.jpg	(from https://thevistalogos.com/web_design)
23:04:42	25391/25391	---M--	200	added ('OK')	image/jpeg	etag:%22632f-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/08.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/08.jpg	(from https://thevistalogos.com/web_design)
23:04:43	28587/28587	---M--	200	added ('OK')	image/jpeg	etag:%226fab-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/09.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/09.jpg	(from https://thevistalogos.com/web_design)
23:04:43	110230/110230	---M--	200	added ('OK')	image/jpeg	etag:%221ae96-5d128fffe5f55%22	https://thevistalogos.com/assets/img/portfolio/video/one.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/one.jpg	(from https://thevistalogos.com/video_animation)
23:04:44	75616/75616	---M--	200	added ('OK')	image/jpeg	etag:%2212760-5d128fffe5f55%22	https://thevistalogos.com/assets/img/portfolio/video/second.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/second.jpg	(from https://thevistalogos.com/video_animation)
23:04:44	45189/45189	---M--	200	added ('OK')	image/jpeg	etag:%22b085-5d128fffe5f55%22	https://thevistalogos.com/assets/img/portfolio/video/fourth.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/fourth.jpg	(from https://thevistalogos.com/video_animation)
23:04:44	63502/63502	---M--	200	added ('OK')	image/jpeg	etag:%22f80e-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/video/third.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/third.jpg	(from https://thevistalogos.com/video_animation)
23:04:44	58747/58747	---M--	200	added ('OK')	image/jpeg	etag:%22e57b-5d128fffe5f55%22	https://thevistalogos.com/assets/img/portfolio/video/five.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/five.jpg	(from https://thevistalogos.com/video_animation)
23:04:45	72112/72112	---M--	200	added ('OK')	image/jpeg	etag:%22119b0-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/video/six.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/video/six.jpg	(from https://thevistalogos.com/video_animation)
23:04:46	373019/373019	---M--	200	added ('OK')	image/jpeg	etag:%225b11b-5d128fff7d764%22	https://thevistalogos.com/assets/img/portfolio/branding/branding2.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding2.jpg	(from https://thevistalogos.com/branding)
23:04:46	449366/449366	---M--	200	added ('OK')	image/jpeg	etag:%226db56-5d128fff7c7c4%22	https://thevistalogos.com/assets/img/portfolio/branding/branding1.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding1.jpg	(from https://thevistalogos.com/branding)
23:04:47	423531/423531	---M--	200	added ('OK')	image/jpeg	etag:%226766b-5d128fff7d764%22	https://thevistalogos.com/assets/img/portfolio/branding/branding3.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding3.jpg	(from https://thevistalogos.com/branding)
23:04:47	561030/561030	---M--	200	added ('OK')	image/jpeg	etag:%2288f86-5d128fff7e704%22	https://thevistalogos.com/assets/img/portfolio/branding/branding5.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding5.jpg	(from https://thevistalogos.com/branding)
23:04:47	374169/374169	---M--	200	added ('OK')	image/jpeg	etag:%225b599-5d128fff7e704%22	https://thevistalogos.com/assets/img/portfolio/branding/branding4.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding4.jpg	(from https://thevistalogos.com/branding)
23:04:48	510337/510337	---M--	200	added ('OK')	image/jpeg	etag:%227c981-5d128fff80645%22	https://thevistalogos.com/assets/img/portfolio/branding/branding7.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding7.jpg	(from https://thevistalogos.com/branding)
23:04:48	420600/420600	---M--	200	added ('OK')	image/jpeg	etag:%2266af8-5d128fff7f6a4%22	https://thevistalogos.com/assets/img/portfolio/branding/branding6.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding6.jpg	(from https://thevistalogos.com/branding)
23:04:48	120524/120524	---M--	200	added ('OK')	image/jpeg	etag:%221d6cc-5d128fffd3672%22	https://thevistalogos.com/assets/img/portfolio/logo/10.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/10.jpg	(from https://thevistalogos.com/portfolio)
23:04:48	75376/75376	---M--	200	added ('OK')	image/jpeg	etag:%2212670-5d128fffd4612%22	https://thevistalogos.com/assets/img/portfolio/logo/11.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/11.jpg	(from https://thevistalogos.com/portfolio)
23:04:49	159724/159724	---M--	200	added ('OK')	image/jpeg	etag:%2226fec-5d128fffd4612%22	https://thevistalogos.com/assets/img/portfolio/logo/12.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/12.jpg	(from https://thevistalogos.com/portfolio)
23:04:49	715185/715185	---M--	200	added ('OK')	image/jpeg	etag:%22ae9b1-5d128fff815e5%22	https://thevistalogos.com/assets/img/portfolio/branding/branding8.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/branding/branding8.jpg	(from https://thevistalogos.com/branding)
23:04:49	237031/237031	---M--	200	added ('OK')	image/jpeg	etag:%2239de7-5d128fffd4612%22	https://thevistalogos.com/assets/img/portfolio/logo/13.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/13.jpg	(from https://thevistalogos.com/portfolio)
23:04:49	45734/45734	---M--	200	added ('OK')	image/jpeg	etag:%22b2a6-5d128fffd4612%22	https://thevistalogos.com/assets/img/portfolio/logo/14.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/14.jpg	(from https://thevistalogos.com/portfolio)
23:04:49	56416/56416	---M--	200	added ('OK')	image/jpeg	etag:%22dc60-5d128fffd4612%22	https://thevistalogos.com/assets/img/portfolio/logo/15.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/logo/15.jpg	(from https://thevistalogos.com/portfolio)
23:04:50	416447/416447	---M--	200	added ('OK')	image/jpeg	etag:%2265abf-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/01.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/01.jpg	(from https://thevistalogos.com/portfolio)
23:04:50	628890/628890	---M--	200	added ('OK')	image/jpeg	etag:%229989a-5d128fffe8e35%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/02.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/02.jpg	(from https://thevistalogos.com/portfolio)
23:04:51	705565/705565	---M--	200	added ('OK')	image/jpeg	etag:%22ac41d-5d128fffe9dd5%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/03.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/03.jpg	(from https://thevistalogos.com/portfolio)
23:04:51	481735/481735	---M--	200	added ('OK')	image/jpeg	etag:%22759c7-5d128fffeccb6%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/05.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/05.jpg	(from https://thevistalogos.com/portfolio)
23:04:51	889417/889417	---M--	200	added ('OK')	image/jpeg	etag:%22d9249-5d128fffebd16%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/04.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/04.jpg	(from https://thevistalogos.com/portfolio)
23:04:51	260058/260058	---M--	200	added ('OK')	image/jpeg	etag:%223f7da-5d128fffedc56%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/07.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/07.jpg	(from https://thevistalogos.com/portfolio)
23:04:52	299989/299989	---M--	200	added ('OK')	image/jpeg	etag:%22493d5-5d128fffedc56%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/08.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/08.jpg	(from https://thevistalogos.com/portfolio)
23:04:52	451324/451324	---M--	200	added ('OK')	image/jpeg	etag:%226e2fc-5d128fffeccb6%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/06.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/06.jpg	(from https://thevistalogos.com/portfolio)
23:04:52	433776/433776	---M--	200	added ('OK')	image/jpeg	etag:%2269e70-5d128fffeebf6%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/09.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/09.jpg	(from https://thevistalogos.com/portfolio)
23:04:52	608790/608790	---M--	200	added ('OK')	image/jpeg	etag:%2294a16-5d128fffefb96%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/10.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/10.jpg	(from https://thevistalogos.com/portfolio)
23:04:52	29451/29451	---M--	200	added ('OK')	image/jpeg	etag:%22730b-5d128fffe6ef5%22	https://thevistalogos.com/assets/img/portfolio/web/10.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/10.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	37494/37494	---M--	200	added ('OK')	image/jpeg	etag:%229276-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/11.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/11.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	514635/514635	---M--	200	added ('OK')	image/jpeg	etag:%227da4b-5d128fffefb96%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/11.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/11.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	38802/38802	---M--	200	added ('OK')	image/jpeg	etag:%229792-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/12.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/12.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	420562/420562	---M--	200	added ('OK')	image/jpeg	etag:%2266ad2-5d128ffff0b36%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/12.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/12.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	363640/363640	---M--	200	added ('OK')	image/jpeg	etag:%2258c78-5d128ffff1ad7%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/13.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/13.jpg	(from https://thevistalogos.com/portfolio)
23:04:53	24250/24250	---M--	200	added ('OK')	image/jpeg	etag:%225eba-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/13.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/13.jpg	(from https://thevistalogos.com/portfolio)
23:04:54	190296/190296	---M--	200	added ('OK')	image/jpeg	etag:%222e758-5d128ffff1ad7%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/14.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/14.jpg	(from https://thevistalogos.com/portfolio)
23:04:54	27130/27130	---M--	200	added ('OK')	image/jpeg	etag:%2269fa-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/14.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/14.jpg	(from https://thevistalogos.com/portfolio)
23:04:54	334439/334439	---M--	200	added ('OK')	image/jpeg	etag:%2251a67-5d128ffff1ad7%22	https://thevistalogos.com/assets/img/portfolio/web/thumb/15.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/thumb/15.jpg	(from https://thevistalogos.com/portfolio)
23:04:55	28231/28231	---M--	200	added ('OK')	image/jpeg	etag:%226e47-5d128fffe7e95%22	https://thevistalogos.com/assets/img/portfolio/web/15.jpg	D:/www.thevistalogos.com/thevistalogos.com/assets/img/portfolio/web/15.jpg	(from https://thevistalogos.com/portfolio)
23:04:55	1378/1378	---M--	200	added ('OK')	image/png	etag:%22562-5d12900016c9c%22	https://thevistalogos.com/assets/order/img/favicon.png	D:/www.thevistalogos.com/thevistalogos.com/assets/order/img/favicon.png	(from https://thevistalogos.com/order/terms)
23:04:56	53592/53592	---MCZ	200	added ('OK')	text/css	etag:W/%22dc93d584e41f8417f6b7163320d34329%22	https://use.fontawesome.com/releases/v5.6.3/css/all.css	D:/www.thevistalogos.com/use.fontawesome.com/releases/v5.6.3/css/all.css	(from https://thevistalogos.com/order/terms)
23:04:57	52805/52805	---M--	200	added ('OK')	text/css	etag:%22ce45-5d12900015cfc%22	https://thevistalogos.com/assets/order/css/custom-scroller.css	D:/www.thevistalogos.com/thevistalogos.com/assets/order/css/custom-scroller.css	(from https://thevistalogos.com/order/terms)
23:04:57	37721/37721	---M--	200	added ('OK')	text/css	etag:%229359-5d12900015cfc%22	https://thevistalogos.com/assets/order/css/style-web.css	D:/www.thevistalogos.com/thevistalogos.com/assets/order/css/style-web.css	(from https://thevistalogos.com/order/terms)
23:04:57	140934/140934	---M--	200	added ('OK')	text/css	etag:%2222686-5d12900016c9c%22	https://thevistalogos.com/assets/order/css/style.css	D:/www.thevistalogos.com/thevistalogos.com/assets/order/css/style.css	(from https://thevistalogos.com/order/terms)
23:04:57	8129/8129	---M--	200	added ('OK')	text/css	etag:%221fc1-5d46ef2234ff4%22	https://thevistalogos.com/assets/order/css/style-responsive.css	D:/www.thevistalogos.com/thevistalogos.com/assets/order/css/style-responsive.css	(from https://thevistalogos.com/order/terms)
23:04:57	2882/2882	---M--	200	added ('OK')	image/png	etag:%22b42-5d12900016c9c%22	https://thevistalogos.com/assets/order/img/logo.png	D:/www.thevistalogos.com/thevistalogos.com/assets/order/img/logo.png	(from https://thevistalogos.com/order/terms)
23:04:58	1313/1313	---M--	200	added ('OK')	application/javascript	etag:%22521-5d12900016c9c%22	https://thevistalogos.com/assets/order/js/functions.js	D:/www.thevistalogos.com/thevistalogos.com/assets/order/js/functions.js	(from https://thevistalogos.com/order/terms)
23:04:58	231716/231716	---M--	200	added ('OK')	application/javascript	etag:%2238924-5d12900016c9c%22	https://thevistalogos.com/assets/order/js/lib.js	D:/www.thevistalogos.com/thevistalogos.com/assets/order/js/lib.js	(from https://thevistalogos.com/order/terms)
23:04:59	10187/10187	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c0053b411b753138af468db1bd3b19f3%22	https://static.zdassets.com/ekr/snippet.js?key=573f12a3-1b3f-4085-8b35-fa1678986caf	D:/www.thevistalogos.com/static.zdassets.com/ekr/snippet05a5.js	(from https://thevistalogos.com/order/terms)
23:05:00	6609/6609	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2021%20May%202024%2018:05:00%20GMT	https://thevistalogos.com/assets/order/images/sprite.png	D:/www.thevistalogos.com/thevistalogos.com/assets/order/images/sprite.png	(from https://thevistalogos.com/assets/order/css/style-web.css)
